2019-07-18 08:51:42,445 - BDM-WAM 1563436297.5770607 - INFO - <Event(17-VideoExpose {})>
2019-07-18 08:51:43,630 - BDM-WAM 1563436297.5770607 - INFO - <Event(16-VideoResize {'size': (800, 600), 'w': 800, 'h': 600})>
2019-07-18 08:51:43,631 - BDM-WAM 1563436297.5770607 - INFO - <Event(1-ActiveEvent {'gain': 0, 'state': 1})>
2019-07-18 08:51:43,631 - BDM-WAM 1563436297.5770607 - INFO - <Event(4-MouseMotion {'pos': (212, 595), 'rel': (213, 596), 'buttons': (0, 0, 0), 'window': None})>
2019-07-18 08:51:43,631 - BDM-WAM 1563436297.5770607 - INFO - <Event(1-ActiveEvent {'gain': 1, 'state': 1})>
2019-07-18 08:51:43,641 - BDM-WAM 1563436297.5770607 - INFO - <Event(4-MouseMotion {'pos': (436, 250), 'rel': (224, -345), 'buttons': (0, 0, 0), 'window': None})>
2019-07-18 08:51:43,796 - BDM-WAM 1563436297.5770607 - INFO - <Event(3-KeyUp {'key': 99, 'mod': 0, 'scancode': 46, 'window': None})>
2019-07-18 08:51:43,893 - BDM-WAM 1563436297.5770607 - INFO - <Event(4-MouseMotion {'pos': (439, 263), 'rel': (0, 1), 'buttons': (0, 0, 0), 'window': None})>
2019-07-18 08:51:43,912 - BDM-WAM 1563436297.5770607 - INFO - <Event(4-MouseMotion {'pos': (439, 264), 'rel': (0, 1), 'buttons': (0, 0, 0), 'window': None})>
2019-07-18 08:51:43,944 - BDM-WAM 1563436297.5770607 - INFO - <Event(4-MouseMotion {'pos': (438, 265), 'rel': (-1, 1), 'buttons': (0, 0, 0), 'window': None})>
2019-07-18 08:51:43,962 - BDM-WAM 1563436297.5770607 - INFO - <Event(4-MouseMotion {'pos': (437, 266), 'rel': (-1, 1), 'buttons': (0, 0, 0), 'window': None})>
2019-07-18 08:51:43,978 - BDM-WAM 1563436297.5770607 - INFO - <Event(4-MouseMotion {'pos': (437, 267), 'rel': (0, 1), 'buttons': (0, 0, 0), 'window': None})>
2019-07-18 08:51:43,995 - BDM-WAM 1563436297.5770607 - INFO - <Event(4-MouseMotion {'pos': (436, 269), 'rel': (-1, 2), 'buttons': (0, 0, 0), 'window': None})>
2019-07-18 08:51:44,014 - BDM-WAM 1563436297.5770607 - INFO - <Event(4-MouseMotion {'pos': (433, 270), 'rel': (-3, 1), 'buttons': (0, 0, 0), 'window': None})>
2019-07-18 08:51:44,029 - BDM-WAM 1563436297.5770607 - INFO - <Event(4-MouseMotion {'pos': (431, 273), 'rel': (-2, 3), 'buttons': (0, 0, 0), 'window': None})>
2019-07-18 08:51:44,045 - BDM-WAM 1563436297.5770607 - INFO - <Event(4-MouseMotion {'pos': (428, 276), 'rel': (-3, 3), 'buttons': (0, 0, 0), 'window': None})>
