2020-01-21 18:34:47,106 - BDM-WAM 1579631682.0286984 - INFO - <Event(17-VideoExpose {})>
2020-01-21 18:34:47,108 - BDM-WAM 1579631682.0286984 - INFO - <Event(16-VideoResize {'size': (1424, 700), 'w': 1424, 'h': 700})>
2020-01-21 18:34:47,108 - BDM-WAM 1579631682.0286984 - INFO - <Event(1-ActiveEvent {'gain': 0, 'state': 1})>
2020-01-21 18:34:47,109 - BDM-WAM 1579631682.0286984 - INFO - <Event(4-MouseMotion {'pos': (16, 0), 'rel': (17, 0), 'buttons': (0, 0, 0), 'window': None})>
2020-01-21 18:34:47,137 - BDM-WAM 1579631682.0286984 - INFO - <Event(10-MoleUp) {'loc': (636,366)})>
2020-01-21 18:34:47,250 - BDM-WAM 1579631682.0286984 - INFO - <Event(3-KeyUp {'key': 99, 'mod': 0, 'scancode': 46, 'window': None})>
2020-01-21 18:34:47,320 - BDM-WAM 1579631682.0286984 - INFO - <Event(4-MouseMotion {'pos': (842, 351), 'rel': (11, -26), 'buttons': (0, 0, 0), 'window': None})>
2020-01-21 18:34:47,324 - BDM-WAM 1579631682.0286984 - INFO - <Event(4-MouseMotion {'pos': (842, 350), 'rel': (0, -1), 'buttons': (0, 0, 0), 'window': None})>
2020-01-21 18:34:47,339 - BDM-WAM 1579631682.0286984 - INFO - <Event(4-MouseMotion {'pos': (842, 349), 'rel': (0, -1), 'buttons': (0, 0, 0), 'window': None})>
2020-01-21 18:34:47,356 - BDM-WAM 1579631682.0286984 - INFO - <Event(4-MouseMotion {'pos': (844, 346), 'rel': (2, -3), 'buttons': (0, 0, 0), 'window': None})>
2020-01-21 18:34:47,374 - BDM-WAM 1579631682.0286984 - INFO - <Event(4-MouseMotion {'pos': (846, 341), 'rel': (2, -5), 'buttons': (0, 0, 0), 'window': None})>
2020-01-21 18:34:47,394 - BDM-WAM 1579631682.0286984 - INFO - <Event(4-MouseMotion {'pos': (848, 334), 'rel': (2, -7), 'buttons': (0, 0, 0), 'window': None})>
2020-01-21 18:34:47,407 - BDM-WAM 1579631682.0286984 - INFO - <Event(4-MouseMotion {'pos': (849, 326), 'rel': (1, -8), 'buttons': (0, 0, 0), 'window': None})>
2020-01-21 18:34:47,426 - BDM-WAM 1579631682.0286984 - INFO - <Event(4-MouseMotion {'pos': (849, 315), 'rel': (0, -11), 'buttons': (0, 0, 0), 'window': None})>
2020-01-21 18:34:47,441 - BDM-WAM 1579631682.0286984 - INFO - <Event(4-MouseMotion {'pos': (849, 311), 'rel': (0, -4), 'buttons': (0, 0, 0), 'window': None})>
2020-01-21 18:34:47,458 - BDM-WAM 1579631682.0286984 - INFO - <Event(4-MouseMotion {'pos': (849, 309), 'rel': (0, -2), 'buttons': (0, 0, 0), 'window': None})>
2020-01-21 18:34:47,473 - BDM-WAM 1579631682.0286984 - INFO - <Event(4-MouseMotion {'pos': (849, 308), 'rel': (0, -1), 'buttons': (0, 0, 0), 'window': None})>
2020-01-21 18:34:47,540 - BDM-WAM 1579631682.0286984 - INFO - <Event(4-MouseMotion {'pos': (846, 307), 'rel': (-3, -1), 'buttons': (0, 0, 0), 'window': None})>
2020-01-21 18:34:47,557 - BDM-WAM 1579631682.0286984 - INFO - <Event(4-MouseMotion {'pos': (839, 305), 'rel': (-7, -2), 'buttons': (0, 0, 0), 'window': None})>
2020-01-21 18:34:47,573 - BDM-WAM 1579631682.0286984 - INFO - <Event(4-MouseMotion {'pos': (835, 305), 'rel': (-4, 0), 'buttons': (0, 0, 0), 'window': None})>
2020-01-21 18:34:47,590 - BDM-WAM 1579631682.0286984 - INFO - <Event(4-MouseMotion {'pos': (832, 305), 'rel': (-3, 0), 'buttons': (0, 0, 0), 'window': None})>
2020-01-21 18:34:47,607 - BDM-WAM 1579631682.0286984 - INFO - <Event(4-MouseMotion {'pos': (830, 305), 'rel': (-2, 0), 'buttons': (0, 0, 0), 'window': None})>
2020-01-21 18:34:47,624 - BDM-WAM 1579631682.0286984 - INFO - <Event(4-MouseMotion {'pos': (825, 307), 'rel': (-5, 2), 'buttons': (0, 0, 0), 'window': None})>
2020-01-21 18:34:47,641 - BDM-WAM 1579631682.0286984 - INFO - <Event(4-MouseMotion {'pos': (819, 314), 'rel': (-6, 7), 'buttons': (0, 0, 0), 'window': None})>
