2019-07-17 12:55:49,515 - BDM-WAM 1563364546.93841 - INFO - <Event(17-VideoExpose {})>
2019-07-17 12:55:49,515 - BDM-WAM 1563364546.93841 - INFO - <Event(16-VideoResize {'size': (800, 600), 'w': 800, 'h': 600})>
2019-07-17 12:55:49,516 - BDM-WAM 1563364546.93841 - INFO - <Event(1-ActiveEvent {'gain': 0, 'state': 1})>
2019-07-17 12:55:49,516 - BDM-WAM 1563364546.93841 - INFO - <Event(4-MouseMotion {'pos': (393, 517), 'rel': (394, 518), 'buttons': (0, 0, 0), 'window': None})>
2019-07-17 12:55:49,516 - BDM-WAM 1563364546.93841 - INFO - <Event(1-ActiveEvent {'gain': 1, 'state': 1})>
2019-07-17 12:55:49,517 - BDM-WAM 1563364546.93841 - INFO - <Event(4-MouseMotion {'pos': (388, 375), 'rel': (-5, -142), 'buttons': (0, 0, 0), 'window': None})>
2019-07-17 12:55:49,572 - BDM-WAM 1563364546.93841 - INFO - <Event(4-MouseMotion {'pos': (389, 373), 'rel': (1, -2), 'buttons': (0, 0, 0), 'window': None})>
2019-07-17 12:55:49,588 - BDM-WAM 1563364546.93841 - INFO - <Event(4-MouseMotion {'pos': (390, 371), 'rel': (1, -2), 'buttons': (0, 0, 0), 'window': None})>
2019-07-17 12:55:49,605 - BDM-WAM 1563364546.93841 - INFO - <Event(4-MouseMotion {'pos': (392, 368), 'rel': (2, -3), 'buttons': (0, 0, 0), 'window': None})>
2019-07-17 12:55:49,622 - BDM-WAM 1563364546.93841 - INFO - <Event(4-MouseMotion {'pos': (393, 367), 'rel': (1, -1), 'buttons': (0, 0, 0), 'window': None})>
2019-07-17 12:55:49,656 - BDM-WAM 1563364546.93841 - INFO - <Event(4-MouseMotion {'pos': (394, 366), 'rel': (1, -1), 'buttons': (0, 0, 0), 'window': None})>
2019-07-17 12:55:49,672 - BDM-WAM 1563364546.93841 - INFO - <Event(4-MouseMotion {'pos': (396, 364), 'rel': (2, -2), 'buttons': (0, 0, 0), 'window': None})>
2019-07-17 12:55:49,688 - BDM-WAM 1563364546.93841 - INFO - <Event(4-MouseMotion {'pos': (396, 363), 'rel': (0, -1), 'buttons': (0, 0, 0), 'window': None})>
2019-07-17 12:55:49,736 - BDM-WAM 1563364546.93841 - INFO - <Event(4-MouseMotion {'pos': (396, 362), 'rel': (0, -1), 'buttons': (0, 0, 0), 'window': None})>
