2019-07-17 15:27:55,416 - BDM-WAM 1563373673.1892061 - INFO - <Event(17-VideoExpose {})>
2019-07-17 15:27:58,262 - BDM-WAM 1563373673.1892061 - INFO - <Event(16-VideoResize {'size': (800, 600), 'w': 800, 'h': 600})>
2019-07-17 15:27:58,263 - BDM-WAM 1563373673.1892061 - INFO - <Event(1-ActiveEvent {'gain': 0, 'state': 1})>
2019-07-17 15:27:58,263 - BDM-WAM 1563373673.1892061 - INFO - <Event(4-MouseMotion {'pos': (567, 432), 'rel': (568, 433), 'buttons': (0, 0, 0), 'window': None})>
2019-07-17 15:27:58,263 - BDM-WAM 1563373673.1892061 - INFO - <Event(1-ActiveEvent {'gain': 1, 'state': 1})>
2019-07-17 15:27:58,271 - BDM-WAM 1563373673.1892061 - INFO - <Event(4-MouseMotion {'pos': (430, 320), 'rel': (-137, -112), 'buttons': (0, 0, 0), 'window': None})>
2019-07-17 15:27:58,355 - BDM-WAM 1563373673.1892061 - INFO - <Event(3-KeyUp {'key': 99, 'mod': 0, 'scancode': 46, 'window': None})>
2019-07-17 15:27:58,900 - BDM-WAM 1563373673.1892061 - INFO - <Event(4-MouseMotion {'pos': (492, 444), 'rel': (0, -22), 'buttons': (0, 0, 0), 'window': None})>
2019-07-17 15:27:58,917 - BDM-WAM 1563373673.1892061 - INFO - <Event(4-MouseMotion {'pos': (491, 362), 'rel': (-1, -82), 'buttons': (0, 0, 0), 'window': None})>
2019-07-17 15:27:58,934 - BDM-WAM 1563373673.1892061 - INFO - <Event(4-MouseMotion {'pos': (489, 293), 'rel': (-2, -69), 'buttons': (0, 0, 0), 'window': None})>
2019-07-17 15:27:58,950 - BDM-WAM 1563373673.1892061 - INFO - <Event(4-MouseMotion {'pos': (484, 252), 'rel': (-5, -41), 'buttons': (0, 0, 0), 'window': None})>
2019-07-17 15:27:58,969 - BDM-WAM 1563373673.1892061 - INFO - <Event(4-MouseMotion {'pos': (480, 232), 'rel': (-4, -20), 'buttons': (0, 0, 0), 'window': None})>
2019-07-17 15:27:58,984 - BDM-WAM 1563373673.1892061 - INFO - <Event(4-MouseMotion {'pos': (478, 227), 'rel': (-2, -5), 'buttons': (0, 0, 0), 'window': None})>
2019-07-17 15:27:59,000 - BDM-WAM 1563373673.1892061 - INFO - <Event(4-MouseMotion {'pos': (476, 225), 'rel': (-2, -2), 'buttons': (0, 0, 0), 'window': None})>
2019-07-17 15:27:59,018 - BDM-WAM 1563373673.1892061 - INFO - <Event(4-MouseMotion {'pos': (474, 224), 'rel': (-2, -1), 'buttons': (0, 0, 0), 'window': None})>
2019-07-17 15:27:59,034 - BDM-WAM 1563373673.1892061 - INFO - <Event(4-MouseMotion {'pos': (472, 223), 'rel': (-2, -1), 'buttons': (0, 0, 0), 'window': None})>
